# Rådata, tur 06c13078-f714-463b-bf52-722649dfb574 (Tom, bil, >17 min-turen, 2026-09-11 14:58–15:20 UTC)
# Exporterad ur gps_points 2026-09-11. 1305 fixar, alla med rådata, ingen lucka > 7 s. T0 = 2026-09-11 14:58:19.643+00
# Kolumner: ms_sedan_start,raw_lat*1e6,raw_lng*1e6,enhetsfart_kn*100,kurs_grader,accuracy_m ; radskiljare ';'
# Sparat i databasen: distance 17.45 NM (∫Doppler), distanceSmoothedNM 17.77, distanceRawNM 17.61, average 49.0, max 82.5, duration_seconds 1306.
# Facit mot bil: bilens Trip 2 nollställdes före start och fotades STILLASTÅENDE (0 mph) efter spara: 20.5 mi = 17.81 NM (avrundning 20.45–20.55 mi → 17.77–17.86 NM).
# Bilens vägmätare har egen okänd kalibrering (typiskt ±1–2 %). Första ~12 s och sista ~25 s stilla (0 kn).
447284,36986577,-85984663,4530,59,10;448285,36986690,-85984443,4480,55,10;449286,36986796,-85984220,4480,64,10;
450287,36986871,-85983981,4420,69,10;451288,36986939,-85983740,4420,71,10;452291,36986998,-85983500,4370,75,10;
453292,36987041,-85983259,4310,80,10;454292,36987071,-85983025,4100,82,10;455292,36987083,-85982820,3720,88,10;
456293,36987087,-85982642,3180,89,10;457293,36987089,-85982504,2530,89,10;458297,36987090,-85982405,1780,89,10;
459295,36987091,-85982341,1180,89,10;460300,36987091,-85982285,970,89,10;461299,36987100,-85982241,1020,39,10;
462301,36987237,-85982212,1290,18,10;463300,36987317,-85982191,1670,16,10;464301,36987415,-85982167,2050,16,10;
465301,36987538,-85982133,2530,16,10;466301,36987680,-85982084,3020,17,10;467303,36987840,-85982030,3450,17,10;
468304,36988016,-85981971,3830,17,10;469305,36988207,-85981907,4150,17,10;470307,36988408,-85981838,4420,17,10;
471308,36988612,-85981766,4530,17,10;472309,36988823,-85981693,4640,17,10;473307,36989039,-85981613,4800,16,10;
474309,36989262,-85981528,4960,16,10;475311,36989489,-85981440,5070,16,10;476313,36989722,-85981354,5180,16,10;
477313,36989956,-85981267,5230,16,10;478314,36990192,-85981178,5290,16,10;479314,36990429,-85981091,5290,16,10;
480315,36990666,-85981003,5290,16,10;481315,36990902,-85980913,5290,14,10;482315,36991135,-85980825,5230,14,10;
483316,36991365,-85980739,5120,16,10;484316,36991591,-85980653,5070,18,10;485316,36991815,-85980566,5020,19,10;
486317,36992034,-85980476,4960,20,10;487316,36992247,-85980379,4850,21,10;488317,36992455,-85980277,4800,23,10;
489317,36992659,-85980172,4750,24,10;490317,36992860,-85980066,4690,27,10;491319,36993056,-85979960,4580,29,10;
492319,36993248,-85979852,4530,30,10;493319,36993418,-85979708,4420,29,10;494320,36993587,-85979589,4210,30,10;
495323,36993741,-85979479,3880,30,10;496324,36993873,-85979383,3400,30,10;497323,36993971,-85979312,2590,30,10;
498323,36994037,-85979264,1780,30,10;499324,36994129,-85979330,1450,331,10;500325,36994190,-85979378,1510,324,10;
501327,36994238,-85979461,1720,303,10;502328,36994270,-85979572,1940,287,10;503330,36994284,-85979712,2260,271,10;
504331,36994277,-85979872,2640,263,10;505331,36994245,-85980049,3020,253,10;506332,36994188,-85980238,3400,248,10;
507334,36994116,-85980442,3720,244,10;508337,36994037,-85980663,4040,243,10;509337,36993955,-85980900,4370,245,10;
510337,36993871,-85981154,4640,244,10;511336,36993767,-85981413,4910,244,10;512338,36993662,-85981682,5120,244,10;
513339,36993560,-85981953,5120,246,10;514339,36993480,-85982238,5120,253,10;515341,36993441,-85982534,5120,260,10;
516341,36993412,-85982827,5070,267,10;517344,36993414,-85983124,5120,275,10;518342,36993443,-85983420,5120,280,10;
519342,36993500,-85983714,5180,287,10;520344,36993582,-85984003,5290,291,10;521344,36993678,-85984293,5340,292,10;
522344,36993776,-85984584,5450,292,10;523347,36993857,-85984891,5500,295,10;524346,36993975,-85985182,5560,295,10;
525346,36994078,-85985485,5610,295,10;526347,36994187,-85985789,5720,296,10;527349,36994296,-85986099,5830,296,10;
528349,36994411,-85986413,5930,297,10;529349,36994535,-85986727,5990,297,10;530350,36994668,-85987041,6090,299,10;
531350,36994807,-85987357,6200,299,10;532351,36994950,-85987675,6260,299,10;533350,36995092,-85987986,6260,300,10;
534350,36995244,-85988308,6310,301,10;535350,36995398,-85988619,6310,302,10;536352,36995553,-85988925,6260,302,10;
537353,36995707,-85989229,6150,303,10;538355,36995861,-85989530,6090,303,10;539355,36996018,-85989825,6090,304,10;
540359,36996178,-85990115,6040,305,10;541357,36996340,-85990401,5990,306,10;542356,36996503,-85990684,5990,306,10;
543358,36996664,-85990963,5930,306,10;544359,36996825,-85991240,5880,306,10;545360,36996985,-85991515,5830,306,10;
546360,36997145,-85991787,5770,306,10;547361,36997303,-85992056,5770,306,10;548361,36997460,-85992323,5720,306,10;
549363,36997616,-85992588,5660,306,10;550363,36997770,-85992853,5610,306,10;551364,36997922,-85993117,5610,307,10;
552364,36998074,-85993378,5560,307,10;553365,36998226,-85993636,5500,307,10;554365,36998376,-85993895,5450,307,10;
555366,36998526,-85994151,5450,305,10;556367,36998677,-85994406,5450,306,10;557367,36998829,-85994660,5450,306,10;
558366,36998981,-85994918,5500,306,10;559368,36999136,-85995183,5610,305,10;560368,36999298,-85995460,5830,305,10;
561369,36999463,-85995746,6040,306,10;562372,36999635,-85996040,6200,307,10;563371,36999810,-85996340,6360,307,10;
564372,36999987,-85996646,6470,306,10;565374,37000170,-85996957,6640,305,10;566375,37000348,-85997263,6690,306,10;
567376,37000534,-85997580,6640,306,10;568376,37000717,-85997890,6640,306,10;569378,37000894,-85998192,6580,306,10;
